entrez_human	ensembl_gene_id	gene_symbol	entrez_rat	entrez_mouse	Unirprot_Human	Uniprot_Rat	Uniprot_mouse	gene_name	synonym	DbTF	pubmed_id	evidence.type	AnimalTFDB	DBD	GOC	JASPAR	ORFeome	Ravasi.et.al	TcoF.DB	TFCat	TFClass_human	TFclass_mouse	Vaquerizas.et.al	pubmed_id.1	taxon	pubmed_id.2	taxon.1	pubmed_id.3	taxon.2	pubmed_id.4	taxon.3	pubmed_id.5	taxon.4	pubmed_id.6	taxon.5	GOC981.select_EC
4010	ENSG00000136944	LMX1B	114501	16917	B7ZLH2,O60663,Q6ISE0	0	O88609	LIM homeobox transcription factor 1, beta	LMX1.2|NPS1	yes	11956245	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11956245	9606	0	0	0	0	0	0	0	0	0	0	0
6492	ENSG00000112246	SIM1	309888	20464	P81133	D3ZMU8	Q61045	single-minded homolog 1 (Drosophila)	BHLHE14	yes	11782478	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11782478	10090	0	0	0	0	0	0	0	0	0	0	0
4303	ENSG00000184481	FOXO4	302415	54601	P98177	D4A433	B1AUT3,Q4KL34,Q9WVH3	forkhead box O4	AFX|AFX1|MLLT7	yes	11777915	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11777915	9606	0	0	0	0	0	0	0	0	0	0	0
3231	ENSG00000128645	HOXD1	288151	15429	Q96CA4,Q9GZZ0	D4ACE4	Q01822	homeobox D1	HOX4|HOX4G|HOX-4.7	yes	11775067	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11775067	9606	0	0	0	0	0	0	0	0	0	0	0
6473	ENSG00000185960	SHOX	0	0	O15266	0	0	short stature homeobox	GCFX|PHOG|SHOXY|SS	yes	11751690	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	11751690	9606	0	0	0	0	0	0	0	0	0	0	0
1750	ENSG00000006377	DLX6	500023	13396	P56179	0	P70397	distal-less homeobox 6	0	yes	11711438	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11711438	10090	0	0	0	0	0	0	0	0	0	0	0
57693	ENSG00000130803	ZNF317	500950	244713	Q96PQ6	D4A171	Q0P5V5,Q8BLF0,Q8C0Q5	zinc finger protein 317	0	yes	11688974	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11688974	9606	0	0	0	0	0	0	0	0	0	0	0
56987	ENSG00000114439	BBX	303970	70508	A8K6U2,Q8WY36	A1L1L0	Q8VBW5	bobby sox homolog (Drosophila)	HBP2|HSPC339|MDS001	yes	11680820	Author statement	AnimalTFDB	0	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11680820	9606	0	0	0	0	0	0	0	0	0	0	0
8320	ENSG00000163508	EOMES	316052	13813	B7Z4K0,O95936	0	O54839	eomesodermin	TBR2	yes	11585801	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11585801	Other	0	0	0	0	0	0	0	0	0	0	0
23119	ENSG00000169635	HIC2	287940	58180	Q96JB3	D4A9X7	Q9JLZ6	hypermethylated in cancer 2	HRG22|ZBTB30|ZNF907	yes	11554746	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11554746	9606	0	0	0	0	0	0	0	0	0	0	0
7730	ENSG00000188629	ZNF177	0	0	Q13360	0	0	zinc finger protein 177	PIGX	yes	11549323	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	11549323	9606	0	0	0	0	0	0	0	0	0	0	0
7572	ENSG00000172466	ZNF24	360204	59057	P17028	Q7TNK3	Q91VN1	zinc finger protein 24	KOX17|RSG-A|ZNF191|ZSCAN3|ZFP191	yes	11532988	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11532988	10090	0	0	0	0	0	0	0	0	0	0	0
4090	ENSG00000113658	SMAD5	59328	17129	Q68DB7,Q99717	B1WBR0,Q9R1V3	P97454	SMAD family member 5	DWFC|JV5-1|MADH5	yes	11527422	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11527422	10116	0	0	0	0	0	0	0	0	0	0	0
7699	ENSG00000196387	ZNF140	0	0	P52738	0	0	zinc finger protein 140	PHZ-39	yes	11470777	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	11470777	9606	0	0	0	0	0	0	0	0	0	0	0
7644	ENSG00000167232	ZNF91	246282	109910	Q05481	F1MAJ8	Q62511	zinc finger protein 91	HPF7|HTF10	yes	11470777	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11470777	9606	0	0	0	0	0	0	0	0	0	0	0
4862	ENSG00000170485	NPAS2	316351	18143	A2I2P5,Q99743	F1MAG2	G3X9B7,P97460,Q32ME6	neuronal PAS domain protein 2	MOP4|PASD4|BHLHE9	yes	11441146	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11441146	9606	0	0	0	0	0	0	0	0	0	0	0
9839	ENSG00000169554	ZEB2	311071	24136	O60315	E9PTC3,Q3T921	Q3URW5,Q8BSG9,Q9R0G7	zinc finger E-box binding homeobox 2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	yes	11430829	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11430829	9606;10090	0	0	0	0	0	0	0	0	0	0	0
10795	ENSG00000090612	ZNF268	0	0	F5H1T2,F5H670,F5H7L3,K7EQP6,Q14587,Q2TB61	0	0	zinc finger protein 268	HZF3	yes	11311945	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	11311945	9606	0	0	0	0	0	0	0	0	0	0	0
9095	ENSG00000143178	TBX19	304935	83993	B3KRD9,O60806	D3Z977	Q99ME7	T-box 19	TBS19|TPIT|DJ747L4.1	yes	11290323	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11290323	10090	0	0	0	0	0	0	0	0	0	0	0
7227	ENSG00000104447	TRPS1	299897	83925	Q9UHF7	D3ZEM6	G3UW90,V9GX74,V9GXE9	trichorhinophalangeal syndrome I	GC79|LGCR	yes	11285235	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11285235	10090	0	0	0	0	0	0	0	0	0	0	0
8187	ENSG00000196793	ZNF239	0	22685	Q16600	0	P24399	zinc finger protein 239	HOK-2|MOK2	yes	11278819	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11278819	9606;10090	0	0	0	0	0	0	0	0	0	0	0
83482	ENSG00000261678	SCRT1	366951	170729	Q9BWW7	D4A919	Q99M85	scratch homolog 1, zinc finger protein (Drosophila)	SCRT|ZNF898	yes	11274425	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11274425	9606;10090	0	0	0	0	0	0	0	0	0	0	0
83482	ENSG00000284923	SCRT1	366951	170729	Q9BWW7	D4A919	Q99M85	scratch homolog 1, zinc finger protein (Drosophila)	SCRT|ZNF898	yes	11274425	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11274425	9606;10090	0	0	0	0	0	0	0	0	0	0	0
84667	ENSG00000179111	HES7	287423	84653	Q9BYE0	D3ZV20	Q8BKT2	hairy and enhancer of split 7 (Drosophila)	SCDO4|BHLHB37	yes	11260262	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11260262	10090	0	0	0	0	0	0	0	0	0	0	0
220202	ENSG00000179774	ATOH7	365564	53404	F1T0H4,Q8N100	D3ZG53	Q9Z2E5	atonal homolog 7 (Drosophila)	MATH5|BHLHA13	yes	11172005	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	0	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11172005	10090	0	0	0	0	0	0	0	0	0	0	0
5178	ENSG00000198300	PEG3	246361	18616	Q96Q96,Q9GZU2	0	Q3URU2	paternally expressed 3	PW1|ZNF904|ZSCAN24	yes	11161803	Author statement	AnimalTFDB	DBD	0	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	0	11161803	9606	0	0	0	0	0	0	0	0	0	0	0
84911	ENSG00000161298	ZNF382	246264	233060	Q96SR6	A0JPL0	B2RXC5	zinc finger protein 382	KS1	yes	11154279	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11154279	9606	0	0	0	0	0	0	0	0	0	0	0
4091	ENSG00000137834	SMAD6	367100	17130	O43541	0	O35182	SMAD family member 6	AOVD2|HST17432|MADH6|MADH7	yes	11139470	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11139470	9606	0	0	0	0	0	0	0	0	0	0	0
988	ENSG00000096401	CDC5L	85434	71702	Q99459	B1WBQ0,O08837	Q3UCF2,Q6A068	CDC5 cell division cycle 5-like (S. pombe)	CDC5|CDC5-LIKE|CEF1|PCDC5RP|DJ319D22.1	yes	11082045	Experimental	AnimalTFDB	DBD	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11082045	9606	0	0	0	0	0	0	0	0	0	0	0
8193	ENSG00000011332	DPF1	50545	29861	C8C3P2,E9PDV3,J3KQY6,Q6PJ73,Q92782	B0K016	Q6GTK4,Q9QX66	D4, zinc and double PHD fingers family 1	BAF45B|NEUD4|NEURO-D4	yes	11078465	Author statement	AnimalTFDB	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	11078465	0	0	0	0	0	0	0	0	0	0	0	0
22877	ENSG00000175727	MLXIP	304479	208104	Q9HAP2	F1M051	B2RQ56,G5E8D8,Q2VPU4	MLX interacting protein	MIR|MONDOA|BHLHE36	yes	11073985	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11073985	10090	0	0	0	0	0	0	0	0	0	0	0
22877	ENSG00000281178	MLXIP	304479	208104	Q9HAP2	F1M051	B2RQ56,G5E8D8,Q2VPU4	MLX interacting protein	MIR|MONDOA|BHLHE36	yes	11073985	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11073985	10090	0	0	0	0	0	0	0	0	0	0	0
83990	ENSG00000136492	BRIP1	360588	237911	Q9BX63	0	Q5SXJ3	BRCA1 interacting protein C-terminal helicase 1	BACH1|FANCJ|OF	yes	11069897	Experimental	0	0	GOC	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	0	11069897	9606	0	0	0	0	0	0	0	0	0	0	0
50945	ENSG00000122145	TBX22	302369	245572	B3KUL8,Q9Y458	D3ZMK6	E9Q5R8,Q8BKE4,Q8K402	T-box 22	CLPA|CPX|TBXX|DJ795G23.1	yes	11024289	Sequence analysis	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11024289	9606	0	0	0	0	0	0	0	0	0	0	0
50945	ENSG00000277800	TBX22	302369	245572	B3KUL8,Q9Y458	D3ZMK6	E9Q5R8,Q8BKE4,Q8K402	T-box 22	CLPA|CPX|TBXX|DJ795G23.1	yes	11024289	Sequence analysis	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	11024289	9606	0	0	0	0	0	0	0	0	0	0	0
10485	ENSG00000125462	C1ORF61	0	0	Q13536	0	0	chromosome 1 open reading frame 61	CROC4	yes	10995546	Experimental	0	0	GOC	0	ORFeome	0	0	0	0	0	0	10995546	9606	0	0	0	0	0	0	0	0	0	0	0
64376	ENSG00000095574	IKZF5	309031	67143	Q9H5V7	D3ZBK4	Q8BU00	IKAROS family zinc finger 5 (Pegasus)	PEGASUS|ZNFN1A5	yes	10978333	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	10978333	9606	0	0	0	0	0	0	0	0	0	0	0
9496	ENSG00000121075	TBX4	303399	21387	P57082	D4A0A2	P70325,Q8BSY3	T-box 4	SPS	yes	10945475	Sequence analysis	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10945475	9606	0	0	0	0	0	0	0	0	0	0	0
112939	ENSG00000160877	NACC1	171454	66830	Q96RE7	O35260	Q7TSZ8	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing	BEND8|BTBD14B|NAC-1|NAC1	yes	10934270	Experimental	0	0	0	0	ORFeome	0	0	0	0	0	0	10934270	9606	0	0	0	0	0	0	0	0	0	0	0
3196	ENSG00000115297	TLX2	680117	21909	O43763	0	Q61663	T-cell leukemia homeobox 2	HOX11L1|NCX	yes	10869550	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10869550	9606	0	0	0	0	0	0	0	0	0	0	0
390992	ENSG00000173673	HES3	64628	15207	Q5TGS1	Q04667	Q61657	hairy and enhancer of split 3 (Drosophila)	BHLHB43	yes	10858455	Experimental	AnimalTFDB	DBD	GOC	0	0	0	0	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10858455	10090	0	0	0	0	0	0	0	0	0	0	0
3226	ENSG00000180818	HOXC10	315338	209448	Q53XI4,Q9NYD6	G3V815	P31257,Q8BZY5	homeobox C10	HOX3I	yes	10835276	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10835276	9606	0	0	0	0	0	0	0	0	0	0	0
4762	ENSG00000181965	NEUROG1	29410	18014	F1T0H3,Q92886	P70595	P70660	neurogenin 1	AKA|MATH4C|NEUROD3|BHLHA6|NGN1	yes	10814830	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10814830	10090	0	0	0	0	0	0	0	0	0	0	0
284695	ENSG00000162664	ZNF326	0	54367	Q5BKZ1	0	O88291	zinc finger protein 326	ZAN75|ZIRD|ZFP326|DJ871E2.1	yes	10798446	Experimental	0	0	0	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	10798446	9606	0	0	0	0	0	0	0	0	0	0	0
159296	ENSG00000119919	NKX2-3	309389	18089	Q8TAU0	D3ZZC9	P97334	NK2 homeobox 3	CSX3|NK2.3|NKX2.3|NKX2C|NKX4-3	yes	10790368	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10790368	10090	0	0	0	0	0	0	0	0	0	0	0
10363	ENSG00000140382	HMG20A	315689	66867	Q9NP66	D3Z937	Q9DC33	high mobility group 20A	HMGX1|HMGXB1	yes	10773667	Author statement	AnimalTFDB	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10773667	9606	0	0	0	0	0	0	0	0	0	0	0
1870	ENSG00000007968	E2F2	24566	242705	Q14209	P70521	P56931,Q8BJ38	E2F transcription factor 2	E2F-2	yes	10766737	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10766737	generic	0	0	0	0	0	0	0	0	0	0	0
1870	ENSG00000282899	E2F2	24566	242705	Q14209	P70521	P56931,Q8BJ38	E2F transcription factor 2	E2F-2	yes	10766737	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10766737	generic	0	0	0	0	0	0	0	0	0	0	0
30009	ENSG00000073861	TBX21	303496	57765	Q9UL17	D3ZCM2	Q3U150,Q9JKD8	T-box 21	T-PET|T-BET|TBET|TBLYM	yes	10761931	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10761931	9606;10090	0	0	0	0	0	0	0	0	0	0	0
11279	ENSG00000102349	KLF8	302582	245671	O95600,Q05BZ3	0	Q8BLM0	Kruppel-like factor 8	BKLF3|ZNF741	yes	10756197	Experimental	AnimalTFDB	0	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10756197	9606	0	0	0	0	0	0	0	0	0	0	0
10716	ENSG00000136535	TBR1	680427	21375	Q16650	0	Q64336	T-box, brain, 1	TBR-1|TES-56	yes	10749215	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10749215	9606	0	0	0	0	0	0	0	0	0	0	0
2637	ENSG00000168505	GBX2	114500	14472	F8VY47,P52951	G3V8J6	P48031	gastrulation brain homeobox 2	0	yes	10690529	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10690529	9606	0	0	0	0	0	0	0	0	0	0	0
3975	ENSG00000273706	LHX1	257634	16869	P48742,Q58F18	P63007	P63006,Q569N5	LIM homeobox 1	LIM-1|LIM1	yes	10652534	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10652534	generic	0	0	0	0	0	0	0	0	0	0	0
3975	ENSG00000274577	LHX1	257634	16869	P48742,Q58F18	P63007	P63006,Q569N5	LIM homeobox 1	LIM-1|LIM1	yes	10652534	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10652534	generic	0	0	0	0	0	0	0	0	0	0	0
25803	ENSG00000124664	SPDEF	689210	30051	O95238	B2RYE0	Q9WTP3	SAM pointed domain containing ets transcription factor	PDEF|RP11-375E1__A.3|BA375E1.3	yes	10625666	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10625666	9606	0	0	0	0	0	0	0	0	0	0	0
23269	ENSG00000174197	MGA	499874	29808	B9EGR5,Q8IWI9	D3ZP58	A2AWL7,E9QLG3,H7BX50	MGA, MAX dimerization protein	MAD5|MXD5	yes	10601024	Experimental	AnimalTFDB	DBD	0	0	ORFeome	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	10601024	10090	0	0	0	0	0	0	0	0	0	0	0
7287	ENSG00000112041	TULP1	309900	22157	F1T0I9,O00294	D3ZWB5	Q9Z273	tubby like protein 1	LCA15|RP14|TUBL1	yes	10591637	Experimental	AnimalTFDB	DBD	0	0	ORFeome	0	0	0	0	0	0	10591637	9606	0	0	0	0	0	0	0	0	0	0	0
7288	ENSG00000104804	TULP2	361576	56734	O00295	Q5XFX6	D3Z0R3,D3Z0R4,P46686	tubby like protein 2	CT65|TUBL2	yes	10591637	Experimental	AnimalTFDB	DBD	0	0	ORFeome	0	0	0	0	0	0	10591637	9606	0	0	0	0	0	0	0	0	0	0	0
51274	ENSG00000109787	KLF3	114845	16599	P57682	D4A4V3	Q545J5,Q60980	Kruppel-like factor 3 (basic)	BKLF	yes	10582345	Author statement	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10582345	9606	0	0	0	0	0	0	0	0	0	0	0
55922	ENSG00000186416	NKRF	298316	77286	A3F768,A3F769,O15226	0	Q8BY02	NFKB repressing factor	ITBA4|NRF	yes	10562553	Experimental	0	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	10562553	9606	0	0	0	0	0	0	0	0	0	0	0
11108	ENSG00000110851	PRDM4	170820	72843	B3KPI0,Q9UKN5	F1LPR7,Q9QZP2	Q80V63	PR domain containing 4	PFM1	yes	10552934	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10552934	9606	0	0	0	0	0	0	0	0	0	0	0
7712	ENSG00000147117	ZNF157	360775	72154	P51786	D3ZFZ1	Q6PCM4	zinc finger protein 157	HZF22	yes	10441576	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	10441576	9606	0	0	0	0	0	0	0	0	0	0	0
9489	ENSG00000087157	PGS1	303698	74451	Q32NB8	D4A5W8	B9EKS7,Q8BHF7	phosphatidylglycerophosphate synthase 1	0	yes	10432290	Experimental	0	0	0	0	0	0	0	TFCat	0	0	0	10432290	generic	0	0	0	0	0	0	0	0	0	0	0
11083	ENSG00000101191	DIDO1	362286	23856	Q9BTC0	0	Q8C9B9	death inducer-obliterator 1	BYE1|C20ORF158|DATF-1|DATF1|DIDO2|DIDO3|DIO-1|DIO1|DJ885L7.8	yes	10393935	Author statement	0	0	GOC	0	ORFeome	Ravasi et al	0	TFCat	0	0	0	10393935	0	0	0	0	0	0	0	0	0	0	0	0
60685	ENSG00000156639	ZFAND3	361816	21769	E2QRF5,Q9H8U3	Q5U2M7	Q497H0	zinc finger, AN1-type domain 3	TEX27	yes	10366431	Sequence analysis	0	0	0	0	ORFeome	0	0	0	0	0	0	10366431	0	0	0	0	0	0	0	0	0	0	0	0
5991	ENSG00000080298	RFX3	361746	19726	P48380	Q5U2M9	G5E890,P48381	regulatory factor X, 3 (influences HLA class II expression)	BA32F11.1	yes	10330134	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10330134	9606	0	0	0	0	0	0	0	0	0	0	0
3097	ENSG00000010818	HIVEP2	29721	15273	P31629	Q00900	Q3UHF7	human immunodeficiency virus type I enhancer binding protein 2	HIV-EP2|MBP-2|MIBP1|SHN2|ZAS2|ZNF40B	yes	10207097	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10207097	10090	0	0	0	0	0	0	0	0	0	0	0
340784	ENSG00000188620	HMX3	293537	15373	A6NHT5	D4A585	P42581	H6 family homeobox 3	NKX-5.1|NKX5.1|NKX5-1	yes	10206974	Experimental	AnimalTFDB	DBD	GOC	0	0	0	TcoF-DB	0	TFclass	TFclass_mouse	Vaquerizas et al	10206974	9606	0	0	0	0	0	0	0	0	0	0	0
9580	ENSG00000143842	SOX13	289026	20668	Q9UN79	D4A8S0	Q04891	SRY (sex determining region Y)-box 13	ICA12|SOX-13	yes	10198172	Author statement	AnimalTFDB	0	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	10198172	10090	0	0	0	0	0	0	0	0	0	0	0
65986	ENSG00000205189	ZBTB10	80338	229055	Q96DT7,Q9H9H3	Q9WTY8	E9Q8X5,Q8BNK5	zinc finger and BTB domain containing 10	RINZF	yes	10075714	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	0	0	Vaquerizas et al	10075714	10116	0	0	0	0	0	0	0	0	0	0	0
142	ENSG00000143799	PARP1	25591	11545	P09874	P27008	Q921K2	poly (ADP-ribose) polymerase 1	ADPRT|ADPRT 1|ADPRT1|ARTD1|PARP|PARP-1|PPOL|PADPRT-1	yes	10023680	Experimental	0	0	0	0	0	Ravasi et al	TcoF-DB	TFCat	0	0	0	10023680	generic	0	0	0	0	0	0	0	0	0	0	0
10522	ENSG00000177030	DEAF1	83632	54006	O75398	O88450	Q3TYJ5,Q80V49,Q9Z1T5	DEAF1 transcription factor	NUDR|SPN|ZMYND5	yes	9860983	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9860983	10090	0	0	0	0	0	0	0	0	0	0	0
10522	ENSG00000282712	DEAF1	83632	54006	O75398	O88450	Q3TYJ5,Q80V49,Q9Z1T5	DEAF1 transcription factor	NUDR|SPN|ZMYND5	yes	9860983	Experimental	AnimalTFDB	DBD	GOC	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	TFclass_mouse	Vaquerizas et al	9860983	10090	0	0	0	0	0	0	0	0	0	0	0
7639	ENSG00000105750	ZNF85	0	0	Q03923,Q49A12	0	0	zinc finger protein 85	HPF4|HTF1	yes	9839802	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	9839802	9606	0	0	0	0	0	0	0	0	0	0	0
7639	ENSG00000278091	ZNF85	0	0	Q03923,Q49A12	0	0	zinc finger protein 85	HPF4|HTF1	yes	9839802	Experimental	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	9839802	9606	0	0	0	0	0	0	0	0	0	0	0
7755	ENSG00000122386	ZNF205	287095	22654	I0J0A3,O95201	D3ZT76	D7F2B3,P10754	zinc finger protein 205	RHITH|ZNF210|ZFP13	yes	9787081	Author statement	AnimalTFDB	DBD	0	0	ORFeome	Ravasi et al	TcoF-DB	TFCat	TFclass	0	Vaquerizas et al	9787081	9606	0	0	0	0	0	0	0	0	0	0	0
